posicao_ranking,nome_fundo,categoria,data_cota,cotacao,z-score
4181,Desconhecido,Previdenciário,2024-03-16,70.75,1.0425697607066393
4182,Desconhecido,Previdenciário,2024-02-16,67.91,1.0425697607066393
4183,Desconhecido,Previdenciário,2024-05-01,68.02,1.0425697607066393
4184,Desconhecido,Previdenciário,2024-05-27,66.77,1.0425697607066393
4185,Desconhecido,Previdenciário,2024-03-07,66.83,1.0425697607066393
4186,Desconhecido,Previdenciário,2024-05-24,68.56,1.0425697607066393
4187,Desconhecido,Previdenciário,2024-03-23,66.29,1.0425697607066393
4188,Desconhecido,Previdenciário,2024-04-20,66.97,1.0425697607066393
4189,Desconhecido,Previdenciário,2024-05-16,66.99,1.0425697607066393
4190,Desconhecido,Previdenciário,2024-04-03,66.46,1.0425697607066393
4191,Desconhecido,Previdenciário,2024-01-08,67.12,1.0425697607066393
4192,Desconhecido,Previdenciário,2024-04-15,300.1268165859564,1.0425697607066393
4193,Desconhecido,Previdenciário,2024-03-30,68.02,1.0425697607066393
4194,Desconhecido,Previdenciário,2024-03-20,65.45,1.0425697607066393
4195,Desconhecido,Previdenciário,2024-02-07,68.69,1.0425697607066393
4196,Desconhecido,Previdenciário,2024-03-11,0.0,1.0425697607066393
4197,Desconhecido,Previdenciário,2024-03-12,68.65,1.0425697607066393
4198,Desconhecido,Previdenciário,2024-04-19,69.72,1.0425697607066393
4199,Desconhecido,Previdenciário,2024-05-05,65.43,1.0425697607066393
4200,Desconhecido,Previdenciário,2024-05-18,66.14,1.0425697607066393
4201,Desconhecido,Previdenciário,2024-05-10,65.75,1.0425697607066393
4202,Desconhecido,Previdenciário,2024-02-06,65.92,1.0425697607066393
4203,Desconhecido,Previdenciário,2024-03-06,66.36,1.0425697607066393
4204,Desconhecido,Previdenciário,2024-03-22,69.27,1.0425697607066393
4205,Desconhecido,Previdenciário,2024-04-12,64.93,1.0425697607066393
4206,Desconhecido,Previdenciário,2024-04-04,66.28,1.0425697607066393
4207,Desconhecido,Previdenciário,2024-03-10,67.97,1.0425697607066393
4208,Desconhecido,Previdenciário,2024-01-25,0.0,1.0425697607066393
4209,Desconhecido,Previdenciário,2024-01-29,63.96,1.0425697607066393
4210,Desconhecido,Previdenciário,2024-01-27,66.54,1.0425697607066393
4211,Desconhecido,Previdenciário,2024-04-17,67.33,1.0425697607066393
4212,Desconhecido,Previdenciário,2024-01-11,68.09,1.0425697607066393
4213,Desconhecido,Previdenciário,2024-03-09,68.28,1.0425697607066393
4214,Desconhecido,Previdenciário,2024-02-26,66.16,1.0425697607066393
4215,Desconhecido,Previdenciário,2024-02-20,69.13,1.0425697607066393
4216,Desconhecido,Previdenciário,2024-01-06,67.72,1.0425697607066393
4217,Desconhecido,Previdenciário,2024-02-01,67.63,1.0425697607066393
4218,Desconhecido,Previdenciário,2024-04-25,0.0,1.0425697607066393
4219,Desconhecido,Previdenciário,2024-01-09,66.57,1.0425697607066393
4220,Desconhecido,Previdenciário,2024-04-09,67.35,1.0425697607066393
4221,Desconhecido,Previdenciário,2024-05-22,67.04,1.0425697607066393
4222,Desconhecido,Previdenciário,2024-02-10,0.0,1.0425697607066393
4223,Desconhecido,Previdenciário,2024-05-11,66.85,1.0425697607066393
4224,Desconhecido,Previdenciário,2024-04-29,67.47,1.0425697607066393
4225,Desconhecido,Previdenciário,2024-01-31,300.1268165859564,1.0425697607066393
4226,Desconhecido,Previdenciário,2024-02-13,69.69,1.0425697607066393
4227,Desconhecido,Previdenciário,2024-01-26,66.83,1.0425697607066393
4228,Desconhecido,Previdenciário,2024-01-10,65.38,1.0425697607066393
4229,Desconhecido,Previdenciário,2024-01-03,64.93,1.0425697607066393
4230,Desconhecido,Previdenciário,2024-01-16,67.12,1.0425697607066393
4231,Desconhecido,Previdenciário,2024-05-28,64.46,1.0425697607066393
4232,Desconhecido,Previdenciário,2024-03-17,69.44,1.0425697607066393
4233,Desconhecido,Previdenciário,2024-01-05,69.58,1.0425697607066393
4234,Desconhecido,Previdenciário,2024-05-06,65.59,1.0425697607066393
4235,Desconhecido,Previdenciário,2024-01-23,67.68,1.0425697607066393
4236,Desconhecido,Previdenciário,2024-01-15,68.78,1.0425697607066393
4237,Desconhecido,Previdenciário,2024-03-02,66.5,1.0425697607066393
4238,Desconhecido,Previdenciário,2024-05-13,67.07,1.0425697607066393
4239,Desconhecido,Previdenciário,2024-03-26,66.19,1.0425697607066393
4240,Desconhecido,Previdenciário,2024-02-04,65.11,1.0425697607066393
4241,Desconhecido,Previdenciário,2024-02-27,67.83,1.0425697607066393
4242,Desconhecido,Previdenciário,2024-02-24,68.1,1.0425697607066393
4243,Desconhecido,Previdenciário,2024-01-02,66.79,1.0425697607066393
4244,Desconhecido,Ações,2024-03-04,45.0,1.0379018032940905
4245,Desconhecido,Ações,2024-02-21,43.44,1.0379018032940905
4246,Desconhecido,Ações,2024-05-19,43.31,1.0379018032940905
4247,Desconhecido,Ações,2024-03-29,43.56,1.0379018032940905
4248,Desconhecido,Ações,2024-04-09,44.71,1.0379018032940905
4249,Desconhecido,Ações,2024-05-06,44.16,1.0379018032940905
4250,Desconhecido,Ações,2024-01-13,0.0,1.0379018032940905
4251,Desconhecido,Ações,2024-02-09,45.23,1.0379018032940905
4252,Desconhecido,Ações,2024-05-04,45.63,1.0379018032940905
4253,Desconhecido,Ações,2024-03-14,44.52,1.0379018032940905
4254,Desconhecido,Ações,2024-03-08,44.51,1.0379018032940905
4255,Desconhecido,Ações,2024-01-11,45.47,1.0379018032940905
4256,Desconhecido,Ações,2024-05-11,43.48,1.0379018032940905
4257,Desconhecido,Ações,2024-05-22,43.67,1.0379018032940905
4258,Desconhecido,Ações,2024-01-18,0.0,1.0379018032940905
4259,Desconhecido,Ações,2024-04-02,43.97,1.0379018032940905
4260,Desconhecido,Ações,2024-02-25,44.34,1.0379018032940905
4261,Desconhecido,Ações,2024-03-13,45.12,1.0379018032940905
4262,Desconhecido,Ações,2024-02-16,43.29,1.0379018032940905
4263,Desconhecido,Ações,2024-02-24,44.09,1.0379018032940905
4264,Desconhecido,Ações,2024-01-07,45.36,1.0379018032940905
4265,Desconhecido,Ações,2024-03-03,41.76,1.0379018032940905
4266,Desconhecido,Ações,2024-02-06,0.0,1.0379018032940905
4267,Desconhecido,Ações,2024-01-21,44.87,1.0379018032940905
4268,Desconhecido,Ações,2024-04-30,44.97,1.0379018032940905
4269,Desconhecido,Ações,2024-02-27,44.8,1.0379018032940905
4270,Desconhecido,Ações,2024-05-27,45.73,1.0379018032940905
4271,Desconhecido,Ações,2024-03-01,43.84,1.0379018032940905
4272,Desconhecido,Ações,2024-03-19,45.01,1.0379018032940905
4273,Desconhecido,Ações,2024-05-26,44.03,1.0379018032940905
4274,Desconhecido,Ações,2024-04-08,45.68,1.0379018032940905
4275,Desconhecido,Ações,2024-03-16,44.45,1.0379018032940905
4276,Desconhecido,Ações,2024-02-19,0.0,1.0379018032940905
4277,Desconhecido,Ações,2024-04-05,45.37,1.0379018032940905
4278,Desconhecido,Ações,2024-03-15,46.56,1.0379018032940905
4279,Desconhecido,Ações,2024-01-26,45.08,1.0379018032940905
4280,Desconhecido,Ações,2024-03-21,44.93,1.0379018032940905
4281,Desconhecido,Ações,2024-04-16,45.06,1.0379018032940905
4282,Desconhecido,Ações,2024-03-28,44.45,1.0379018032940905
4283,Desconhecido,Ações,2024-04-06,44.08,1.0379018032940905
4284,Desconhecido,Ações,2024-02-02,43.35,1.0379018032940905
4285,Desconhecido,Ações,2024-01-23,44.34,1.0379018032940905
4286,Desconhecido,Ações,2024-05-20,44.95,1.0379018032940905
4287,Desconhecido,Ações,2024-04-22,45.41,1.0379018032940905
4288,Desconhecido,Ações,2024-03-18,45.14,1.0379018032940905
4289,Desconhecido,Ações,2024-05-25,43.94,1.0379018032940905
4290,Desconhecido,Ações,2024-05-07,43.56,1.0379018032940905
4291,Desconhecido,Ações,2024-04-15,44.69,1.0379018032940905
4292,Desconhecido,Ações,2024-02-01,43.94,1.0379018032940905
4293,Desconhecido,Ações,2024-03-25,43.85,1.0379018032940905
4294,Desconhecido,Ações,2024-03-31,43.19,1.0379018032940905
4295,Desconhecido,Ações,2024-01-27,44.68,1.0379018032940905
4296,Desconhecido,Ações,2024-04-18,43.66,1.0379018032940905
4297,Desconhecido,Ações,2024-01-20,45.17,1.0379018032940905
4298,Desconhecido,Ações,2024-01-14,45.27,1.0379018032940905
4299,Desconhecido,Ações,2024-01-28,44.15,1.0379018032940905
4300,Desconhecido,Ações,2024-04-03,44.57,1.0379018032940905
4301,Desconhecido,Ações,2024-04-10,43.83,1.0379018032940905
4302,Desconhecido,Ações,2024-05-24,44.83,1.0379018032940905
4303,Desconhecido,Ações,2024-05-29,45.76,1.0379018032940905
4304,Desconhecido,Ações,2024-02-13,41.86,1.0379018032940905
4305,Desconhecido,Ações,2024-02-29,45.46,1.0379018032940905
4306,Desconhecido,Ações,2024-02-10,44.27,1.0379018032940905
4307,Desconhecido,Ações,2024-04-29,43.24,1.0379018032940905
4308,Desconhecido,Ações,2024-04-19,45.01,1.0379018032940905
4309,Desconhecido,Ações,2024-03-26,44.47,1.0379018032940905
4310,Desconhecido,Ações,2024-03-20,44.2,1.0379018032940905
4311,Desconhecido,Ações,2024-02-28,44.94,1.0379018032940905
4312,Desconhecido,Ações,2024-04-14,44.35,1.0379018032940905
4313,Desconhecido,Ações,2024-03-06,44.07,1.0379018032940905
4314,Desconhecido,Ações,2024-01-10,44.07,1.0379018032940905
4315,Desconhecido,Ações,2024-03-05,44.56,1.0379018032940905
4316,Desconhecido,Ações,2024-01-02,44.39,1.0379018032940905
4317,Desconhecido,Ações,2024-01-31,0.0,1.0379018032940905
4318,Desconhecido,Ações,2024-03-30,45.62,1.0379018032940905
4319,Desconhecido,Ações,2024-04-11,43.91,1.0379018032940905
4320,Desconhecido,Ações,2024-02-05,43.78,1.0379018032940905
4321,Desconhecido,Ações,2024-04-04,44.88,1.0379018032940905
4322,Desconhecido,Ações,2024-04-21,0.0,1.0379018032940905
4323,Desconhecido,Ações,2024-01-05,44.46,1.0379018032940905
4324,Desconhecido,Ações,2024-05-23,45.15,1.0379018032940905
4325,Desconhecido,Ações,2024-03-09,43.98,1.0379018032940905
4326,Desconhecido,Ações,2024-01-08,45.18,1.0379018032940905
4327,Desconhecido,Ações,2024-05-13,45.41,1.0379018032940905
4328,Desconhecido,Ações,2024-03-11,43.96,1.0379018032940905
4329,Desconhecido,Ações,2024-01-11,45.47,1.0379018032940905
4330,Desconhecido,Ações,2024-04-23,300.1268165859564,1.0379018032940905
4331,Desconhecido,Ações,2024-04-24,44.59,1.0379018032940905
4332,Desconhecido,Ações,2024-05-01,43.32,1.0379018032940905
4333,Desconhecido,Ações,2024-04-13,45.27,1.0379018032940905
4334,Desconhecido,Ações,2024-05-16,42.49,1.0379018032940905
4335,Desconhecido,Ações,2024-01-18,0.0,1.0379018032940905
4336,Desconhecido,Ações,2024-04-02,43.97,1.0379018032940905
4337,Desconhecido,Ações,2024-02-25,44.34,1.0379018032940905
4338,Desconhecido,Ações,2024-03-13,45.12,1.0379018032940905
4339,Desconhecido,Ações,2024-02-16,43.29,1.0379018032940905
4340,Desconhecido,Ações,2024-02-24,44.09,1.0379018032940905
4341,Desconhecido,Ações,2024-01-07,45.36,1.0379018032940905
4342,Desconhecido,Ações,2024-03-03,41.76,1.0379018032940905
4343,Desconhecido,Ações,2024-02-06,0.0,1.0379018032940905
4344,Desconhecido,Ações,2024-01-21,44.87,1.0379018032940905
4345,Desconhecido,Ações,2024-05-18,45.38,1.0379018032940905
4346,Desconhecido,Ações,2024-03-07,45.33,1.0379018032940905
4347,Desconhecido,Ações,2024-05-28,46.13,1.0379018032940905
4348,Desconhecido,Ações,2024-04-28,43.43,1.0379018032940905
4349,Desconhecido,Ações,2024-03-10,45.39,1.0379018032940905
4350,Desconhecido,Ações,2024-02-26,45.14,1.0379018032940905
4351,Desconhecido,Ações,2024-01-09,43.73,1.0379018032940905
4352,Desconhecido,Ações,2024-03-29,43.56,1.0379018032940905
4353,Desconhecido,Ações,2024-03-07,45.33,1.0379018032940905
4354,Desconhecido,Ações,2024-05-22,43.67,1.0379018032940905
4355,Desconhecido,Ações,2024-05-10,45.73,1.0379018032940905
4356,Desconhecido,Ações,2024-03-02,46.48,1.0379018032940905
4357,Desconhecido,Ações,2024-01-01,43.56,1.0379018032940905
4358,Desconhecido,Ações,2024-05-17,44.64,1.0379018032940905
4359,Desconhecido,Ações,2024-01-12,44.43,1.0379018032940905
4360,Desconhecido,Ações,2024-05-05,45.35,1.0379018032940905
4361,Desconhecido,Ações,2024-05-28,46.13,1.0379018032940905
4362,Desconhecido,Ações,2024-02-07,44.97,1.0379018032940905
4363,Desconhecido,Ações,2024-03-17,45.2,1.0379018032940905
4364,Desconhecido,Ações,2024-01-11,45.47,1.0379018032940905
4365,Desconhecido,Ações,2024-05-11,43.48,1.0379018032940905
4366,Desconhecido,Ações,2024-05-22,43.67,1.0379018032940905
4367,Desconhecido,Ações,2024-02-21,43.44,1.0379018032940905
4368,Desconhecido,Ações,2024-04-05,45.37,1.0379018032940905
4369,Desconhecido,Ações,2024-01-25,43.81,1.0379018032940905
4370,Desconhecido,Ações,2024-02-18,43.69,1.0379018032940905
4371,Desconhecido,Ações,2024-01-06,44.91,1.0379018032940905
4372,Desconhecido,Ações,2024-03-22,45.94,1.0379018032940905
4373,Desconhecido,Ações,2024-01-29,44.52,1.0379018032940905
4374,Desconhecido,Ações,2024-05-02,300.1268165859564,1.0379018032940905
4375,Desconhecido,Ações,2024-01-24,45.63,1.0379018032940905
4376,Desconhecido,Ações,2024-02-11,43.67,1.0379018032940905
4377,Desconhecido,Ações,2024-04-30,44.97,1.0379018032940905
4378,Desconhecido,Ações,2024-02-27,44.8,1.0379018032940905
4379,Desconhecido,Ações,2024-05-27,45.73,1.0379018032940905
4380,Desconhecido,Ações,2024-02-20,44.67,1.0379018032940905
4381,Desconhecido,Ações,2024-01-30,44.18,1.0379018032940905
4382,Desconhecido,Ações,2024-02-12,44.44,1.0379018032940905
4383,Desconhecido,Ações,2024-04-02,43.97,1.0379018032940905
4384,Desconhecido,Ações,2024-02-15,44.57,1.0379018032940905
4385,Desconhecido,Ações,2024-04-20,44.9,1.0379018032940905
4386,Desconhecido,Ações,2024-05-17,44.64,1.0379018032940905
4387,Desconhecido,Ações,2024-04-17,46.34,1.0379018032940905
4388,Desconhecido,Ações,2024-01-22,43.29,1.0379018032940905
4389,Desconhecido,Ações,2024-05-21,44.16,1.0379018032940905
4390,Desconhecido,Ações,2024-04-17,46.34,1.0379018032940905
4391,Desconhecido,Ações,2024-01-04,44.91,1.0379018032940905
4392,Desconhecido,Ações,2024-04-01,43.58,1.0379018032940905
4393,Desconhecido,Ações,2024-01-22,43.29,1.0379018032940905
4394,Desconhecido,Ações,2024-05-21,44.16,1.0379018032940905
4395,Desconhecido,Ações,2024-05-06,44.16,1.0379018032940905
4396,Desconhecido,Ações,2024-04-09,44.71,1.0379018032940905
4397,Desconhecido,Ações,2024-03-29,43.56,1.0379018032940905
4398,Desconhecido,Ações,2024-05-19,43.31,1.0379018032940905
4399,Desconhecido,Ações,2024-04-05,45.37,1.0379018032940905
4400,Desconhecido,Ações,2024-01-25,43.81,1.0379018032940905
4401,Desconhecido,Ações,2024-02-18,43.69,1.0379018032940905
4402,Desconhecido,Ações,2024-01-06,44.91,1.0379018032940905
4403,Desconhecido,Ações,2024-03-22,45.94,1.0379018032940905
4404,Desconhecido,Ações,2024-01-29,44.52,1.0379018032940905
4405,Desconhecido,Ações,2024-05-02,300.1268165859564,1.0379018032940905
4406,Desconhecido,Ações,2024-01-03,44.11,1.0379018032940905
4407,Desconhecido,Ações,2024-04-25,45.06,1.0379018032940905
4408,Desconhecido,Ações,2024-01-16,44.35,1.0379018032940905
4409,Desconhecido,Ações,2024-04-12,43.73,1.0379018032940905
4410,Desconhecido,Ações,2024-05-03,45.4,1.0379018032940905
4411,Desconhecido,Ações,2024-05-14,45.02,1.0379018032940905
4412,Desconhecido,Ações,2024-04-07,45.37,1.0379018032940905
4413,Desconhecido,Ações,2024-01-19,64.24,1.0379018032940905
4414,Desconhecido,Ações,2024-05-12,43.24,1.0379018032940905
4415,Desconhecido,Ações,2024-03-08,44.51,1.0379018032940905
4416,Desconhecido,Ações,2024-03-14,44.52,1.0379018032940905
4417,Desconhecido,Ações,2024-05-04,45.63,1.0379018032940905
4418,Desconhecido,Ações,2024-02-09,45.23,1.0379018032940905
4419,Desconhecido,Ações,2024-01-13,0.0,1.0379018032940905
4420,Desconhecido,Ações,2024-01-04,44.91,1.0379018032940905
4421,Desconhecido,Ações,2024-04-01,43.58,1.0379018032940905
4422,Desconhecido,Ações,2024-01-15,44.61,1.0379018032940905
4423,Desconhecido,Ações,2024-03-27,44.37,1.0379018032940905
4424,Desconhecido,Ações,2024-05-15,45.43,1.0379018032940905
4425,Desconhecido,Ações,2024-02-14,300.1268165859564,1.0379018032940905
4426,Desconhecido,Ações,2024-05-09,44.45,1.0379018032940905
4427,Desconhecido,Ações,2024-03-24,0.0,1.0379018032940905
4428,Desconhecido,Ações,2024-03-23,43.99,1.0379018032940905
4429,Desconhecido,Ações,2024-04-26,43.7,1.0379018032940905
4430,Desconhecido,Ações,2024-01-18,0.0,1.0379018032940905
4431,Desconhecido,Ações,2024-04-28,43.43,1.0379018032940905
4432,Desconhecido,Ações,2024-03-10,45.39,1.0379018032940905
4433,Desconhecido,Ações,2024-02-26,45.14,1.0379018032940905
4434,Desconhecido,Ações,2024-04-11,43.91,1.0379018032940905
4435,Desconhecido,Ações,2024-02-05,43.78,1.0379018032940905
4436,Desconhecido,Ações,2024-04-04,44.88,1.0379018032940905
4437,Desconhecido,Ações,2024-04-21,0.0,1.0379018032940905
4438,Desconhecido,Ações,2024-01-05,44.46,1.0379018032940905
4439,Desconhecido,Ações,2024-05-23,45.15,1.0379018032940905
4440,Desconhecido,Ações,2024-03-09,43.98,1.0379018032940905
4441,Desconhecido,Ações,2024-01-08,45.18,1.0379018032940905
4442,Desconhecido,Ações,2024-05-13,45.41,1.0379018032940905
4443,Desconhecido,Ações,2024-03-11,43.96,1.0379018032940905
4444,Desconhecido,Ações,2024-05-28,46.13,1.0379018032940905
4445,Desconhecido,Ações,2024-02-07,44.97,1.0379018032940905
4446,Desconhecido,Ações,2024-03-17,45.2,1.0379018032940905
4447,Desconhecido,Ações,2024-01-17,44.31,1.0379018032940905
4448,Desconhecido,Ações,2024-05-01,43.32,1.0379018032940905
4449,Desconhecido,Ações,2024-04-13,45.27,1.0379018032940905
4450,Desconhecido,Ações,2024-05-16,42.49,1.0379018032940905
4451,Desconhecido,Ações,2024-05-29,45.76,1.0379018032940905
4452,Desconhecido,Ações,2024-02-13,41.86,1.0379018032940905
4453,Desconhecido,Ações,2024-02-29,45.46,1.0379018032940905
4454,Desconhecido,Ações,2024-02-10,44.27,1.0379018032940905
4455,Desconhecido,Ações,2024-04-29,43.24,1.0379018032940905
4456,Desconhecido,Ações,2024-04-19,45.01,1.0379018032940905
4457,Desconhecido,Ações,2024-03-26,44.47,1.0379018032940905
4458,Desconhecido,Ações,2024-03-20,44.2,1.0379018032940905
4459,Desconhecido,Ações,2024-02-28,44.94,1.0379018032940905
4460,Desconhecido,Ações,2024-04-14,44.35,1.0379018032940905
4461,Desconhecido,Ações,2024-05-18,45.38,1.0379018032940905
4462,Desconhecido,Ações,2024-03-07,45.33,1.0379018032940905
4463,Desconhecido,Ações,2024-05-28,46.13,1.0379018032940905
4464,Desconhecido,Ações,2024-01-02,44.39,1.0379018032940905
4465,Desconhecido,Ações,2024-01-31,0.0,1.0379018032940905
4466,Desconhecido,Ações,2024-03-30,45.62,1.0379018032940905
4467,Desconhecido,Ações,2024-04-22,45.41,1.0379018032940905
4468,Desconhecido,Ações,2024-03-18,45.14,1.0379018032940905
4469,Desconhecido,Ações,2024-05-25,43.94,1.0379018032940905
4470,Desconhecido,Ações,2024-05-07,43.56,1.0379018032940905
4471,Desconhecido,Ações,2024-04-15,44.69,1.0379018032940905
4472,Desconhecido,Ações,2024-02-01,43.94,1.0379018032940905
4473,Desconhecido,Ações,2024-03-25,43.85,1.0379018032940905
4474,Desconhecido,Ações,2024-03-31,43.19,1.0379018032940905
4475,Desconhecido,Ações,2024-01-27,44.68,1.0379018032940905
4476,Desconhecido,Ações,2024-04-18,43.66,1.0379018032940905
4477,Desconhecido,Ações,2024-01-11,45.47,1.0379018032940905
4478,Desconhecido,Ações,2024-04-23,300.1268165859564,1.0379018032940905
4479,Desconhecido,Ações,2024-04-24,44.59,1.0379018032940905
4480,Desconhecido,Ações,2024-04-03,44.57,1.0379018032940905
4481,Desconhecido,Ações,2024-04-10,43.83,1.0379018032940905
4482,Desconhecido,Ações,2024-05-24,44.83,1.0379018032940905
4483,Desconhecido,Ações,2024-03-01,43.84,1.0379018032940905
4484,Desconhecido,Ações,2024-03-19,45.01,1.0379018032940905
4485,Desconhecido,Ações,2024-05-26,44.03,1.0379018032940905
4486,Desconhecido,Ações,2024-04-08,45.68,1.0379018032940905
4487,Desconhecido,Ações,2024-03-16,44.45,1.0379018032940905
4488,Desconhecido,Ações,2024-02-19,0.0,1.0379018032940905
4489,Desconhecido,Ações,2024-04-05,45.37,1.0379018032940905
4490,Desconhecido,Ações,2024-03-15,46.56,1.0379018032940905
4491,Desconhecido,Ações,2024-01-26,45.08,1.0379018032940905
4492,Desconhecido,Ações,2024-03-21,44.93,1.0379018032940905
4493,Desconhecido,Ações,2024-03-06,44.07,1.0379018032940905
4494,Desconhecido,Ações,2024-01-10,44.07,1.0379018032940905
4495,Desconhecido,Ações,2024-03-05,44.56,1.0379018032940905
4496,Desconhecido,Ações,2024-02-20,44.67,1.0379018032940905
4497,Desconhecido,Ações,2024-01-30,44.18,1.0379018032940905
4498,Desconhecido,Ações,2024-02-12,44.44,1.0379018032940905
4499,Desconhecido,Ações,2024-01-09,43.73,1.0379018032940905
4500,Desconhecido,Ações,2024-03-29,43.56,1.0379018032940905
4501,Desconhecido,Ações,2024-03-07,45.33,1.0379018032940905
4502,Desconhecido,Ações,2024-05-22,43.67,1.0379018032940905
4503,Desconhecido,Ações,2024-05-10,45.73,1.0379018032940905
4504,Desconhecido,Ações,2024-03-02,46.48,1.0379018032940905
4505,Desconhecido,Ações,2024-01-01,43.56,1.0379018032940905
4506,Desconhecido,Ações,2024-05-17,44.64,1.0379018032940905
4507,Desconhecido,Ações,2024-01-12,44.43,1.0379018032940905
4508,Desconhecido,Ações,2024-05-05,45.35,1.0379018032940905
4509,Desconhecido,Ações,2024-01-24,45.63,1.0379018032940905
4510,Desconhecido,Ações,2024-02-11,43.67,1.0379018032940905
4511,Desconhecido,Ações,2024-05-20,44.95,1.0379018032940905
4512,Desconhecido,Ações,2024-01-20,45.17,1.0379018032940905
4513,Desconhecido,Ações,2024-01-14,45.27,1.0379018032940905
4514,Desconhecido,Ações,2024-01-28,44.15,1.0379018032940905
4515,Desconhecido,Ações,2024-02-23,300.1268165859564,1.0379018032940905
4516,Desconhecido,Ações,2024-05-08,43.3,1.0379018032940905
4517,Desconhecido,Ações,2024-02-03,44.63,1.0379018032940905
4518,Desconhecido,Ações,2024-02-22,44.44,1.0379018032940905
4519,Desconhecido,Ações,2024-02-08,44.13,1.0379018032940905
4520,Desconhecido,Ações,2024-04-27,43.94,1.0379018032940905
4521,Desconhecido,Ações,2024-03-04,45.0,1.0379018032940905
4522,Desconhecido,Ações,2024-02-17,44.56,1.0379018032940905
4523,Desconhecido,Ações,2024-02-04,42.26,1.0379018032940905
4524,Desconhecido,Ações,2024-03-12,44.94,1.0379018032940905
4525,Desconhecido,Ações,2024-04-16,45.06,1.0379018032940905
4526,Desconhecido,Ações,2024-03-28,44.45,1.0379018032940905
4527,Desconhecido,Ações,2024-04-06,44.08,1.0379018032940905
4528,Desconhecido,Ações,2024-02-02,43.35,1.0379018032940905
4529,Desconhecido,Ações,2024-01-23,44.34,1.0379018032940905
4530,Desconhecido,Ações,2024-05-17,44.64,1.0379018032940905
4531,Desconhecido,Ações,2024-02-17,44.56,1.0379018032940905
4532,Desconhecido,Ações,2024-02-04,42.26,1.0379018032940905
4533,Desconhecido,Ações,2024-03-12,44.94,1.0379018032940905
4534,Desconhecido,Ações,2024-01-15,44.61,1.0379018032940905
4535,Desconhecido,Ações,2024-03-27,44.37,1.0379018032940905
4536,Desconhecido,Ações,2024-05-15,45.43,1.0379018032940905
4537,Desconhecido,Ações,2024-02-14,300.1268165859564,1.0379018032940905
4538,Desconhecido,Ações,2024-05-09,44.45,1.0379018032940905
4539,Desconhecido,Ações,2024-03-24,0.0,1.0379018032940905
4540,Desconhecido,Ações,2024-03-23,43.99,1.0379018032940905
4541,Desconhecido,Ações,2024-04-26,43.7,1.0379018032940905
4542,Desconhecido,Ações,2024-01-18,0.0,1.0379018032940905
4543,Desconhecido,Ações,2024-04-12,43.73,1.0379018032940905
4544,Desconhecido,Ações,2024-05-03,45.4,1.0379018032940905
4545,Desconhecido,Ações,2024-05-14,45.02,1.0379018032940905
4546,Desconhecido,Ações,2024-02-23,300.1268165859564,1.0379018032940905
4547,Desconhecido,Ações,2024-05-08,43.3,1.0379018032940905
4548,Desconhecido,Ações,2024-02-03,44.63,1.0379018032940905
4549,Desconhecido,Ações,2024-02-22,44.44,1.0379018032940905
4550,Desconhecido,Ações,2024-02-08,44.13,1.0379018032940905
4551,Desconhecido,Ações,2024-04-27,43.94,1.0379018032940905
4552,Desconhecido,Ações,2024-04-07,45.37,1.0379018032940905
4553,Desconhecido,Ações,2024-01-19,64.24,1.0379018032940905
4554,Desconhecido,Ações,2024-05-12,43.24,1.0379018032940905
4555,Desconhecido,Ações,2024-01-17,44.31,1.0379018032940905
4556,Desconhecido,Ações,2024-01-03,44.11,1.0379018032940905
4557,Desconhecido,Ações,2024-04-25,45.06,1.0379018032940905
4558,Desconhecido,Ações,2024-01-16,44.35,1.0379018032940905
4559,Desconhecido,Ações,2024-04-02,43.97,1.0379018032940905
4560,Desconhecido,Ações,2024-02-15,44.57,1.0379018032940905
4561,Desconhecido,Ações,2024-04-20,44.9,1.0379018032940905
4562,Desconhecido,Previdenciário,2024-05-19,37.29,1.0246646498494565
4563,Desconhecido,Previdenciário,2024-02-17,36.89,1.0246646498494565
4564,Desconhecido,Previdenciário,2024-03-09,38.15,1.0246646498494565
4565,Desconhecido,Previdenciário,2024-01-25,36.83,1.0246646498494565
4566,Desconhecido,Previdenciário,2024-05-02,36.14,1.0246646498494565
4567,Desconhecido,Previdenciário,2024-02-20,37.19,1.0246646498494565
4568,Desconhecido,Previdenciário,2024-02-07,35.63,1.0246646498494565
4569,Desconhecido,Previdenciário,2024-05-18,37.36,1.0246646498494565
4570,Desconhecido,Previdenciário,2024-03-06,37.12,1.0246646498494565
4571,Desconhecido,Previdenciário,2024-05-04,38.38,1.0246646498494565
4572,Desconhecido,Previdenciário,2024-01-22,36.92,1.0246646498494565
4573,Desconhecido,Previdenciário,2024-04-19,36.4,1.0246646498494565
4574,Desconhecido,Previdenciário,2024-03-07,35.07,1.0246646498494565
4575,Desconhecido,Previdenciário,2024-05-01,38.6,1.0246646498494565
4576,Desconhecido,Previdenciário,2024-04-15,36.38,1.0246646498494565
4577,Desconhecido,Previdenciário,2024-01-26,37.25,1.0246646498494565
4578,Desconhecido,Previdenciário,2024-05-09,36.78,1.0246646498494565
4579,Desconhecido,Previdenciário,2024-01-02,38.01,1.0246646498494565
4580,Desconhecido,Previdenciário,2024-05-14,37.91,1.0246646498494565
4581,Desconhecido,Previdenciário,2024-05-10,37.72,1.0246646498494565
4582,Desconhecido,Previdenciário,2024-02-11,37.09,1.0246646498494565
