id_fundo,data_cota,cotacao,rentabilidade_dia,volume_negociado
101,2024-04-11,69.2006,-0.011894,486670
154,2024-04-07,16.2085,-0.005676,758058
198,2024-01-13,87.5161,-0.011675,182551
86,25/05/2024,63.9262,-0.003887,962775
62,2024-01-14,4310.5388,-0.001819,948314
102,2024-03-23,62.3783,-0.020929,527831
195,2024-01-25,58.4983,-0.006928,2284
128,2024-01-27,22.8545,-0.001457,695456
3,2024-01-12,44.2067,-0.023573,604434
27,2024-02-16,18.555,0.021778,930516
126,2024-04-06,87.984,0.021547,664776
147,2024-02-26,40.382,0.035735,97995
14,11/03/2024,25.9891,0.004819,569166
97,2024-04-02,36.1297,0.009158,707664
50,2024-01-28,56.833,0.013962,378477
152,2024-01-15,24.9596,0.004697,671635
161,15/01/2024,54.9134,-0.021649,546830
174,22/03/2024,3718.0715,0.001152,843842
21,2024-01-12,37.6907,-0.032491,-58340
85,2024-04-16,0.0001,-0.015792,377038
135,2024-05-26,35.892,0.012473,60693
170,2024-03-21,91.053,0.011319,308550
21,2024-01-30,38.7594,-0.005059,360701
128,2024-05-08,23.2378,0.015287,962928
158,2024-05-17,46.2627,0.003602,230852
199,01/05/2024,76.8525,-0.007169,205274
114,2024-05-03,82.4428,-0.037815,762557
81,2024-03-20,24.4724,0.026401,884048
158,2024-04-26,47.1172,0.022139,380576
170,2024-01-20,92.8426,0.031197,493718
136,2024-05-14,22.4128,0.036032,939319
52,2024-03-13,32.6235,-0.036007,592806
120,2024-04-11,33.7181,0.000936,-141462
159,2024-01-14,70.71,-0.02801,730060
150,2024-05-28,26.5997,0.013735,404441
159,2024-01-07,73.9876,0.017045,697414
106,2024-03-24,40.0422,-0.008967,542531
121,2024-01-04,49.643,-0.00984,295264
50,2024-02-06,57.8854,0.032737,771491
31,2024-01-12,65.7016,-5.7e-05,44691
70,20/04/2024,81.5555,-0.000463,283524
183,2024-05-07,38.21,0.003111,301388
161,2024-05-03,58.0043,0.03342,555222
99,2024-02-13,53.3716,-0.006221,717314
94,2024-01-14,72.536,0.017955,760450
97,2024-01-22,35.7023,-0.002778,956320
88,2024-04-01,40.5395,0.012631,139925
84,2024-04-22,58.1492,-0.019824,527591
98,2024-03-09,68.2836,0.017119,483798
27,2024-02-10,17.7032,-0.025126,826740
94,2024-05-19,71.5316,0.003859,810195
170,2024-02-07,9114.581,0.01235,220276
150,16/01/2024,32.7229,0.247095,929216
60,2024-04-11,5717.2999,-0.007375,362734
119,2024-04-17,45.5305,0.023978,61098
87,2024-04-20,88.5423,0.033817,585261
42,10/05/2024,17.1765,0.013625,216268
139,2024-02-07,33.1913,-0.031037,118168
92,2024-04-03,24.6606,-0.004933,384500
100,2024-04-04,92.0192,-0.010138,47062
147,2024-03-18,39.1716,0.004691,-808755
123,2024-05-22,36.3904,0.042163,559655
190,2024-05-04,82.2973,0.019949,-722294
19,2024-02-22,89.6609,-0.012248,243918
94,26/01/2024,69.8818,-0.019294,914817
141,2024-01-29,86.6339,0.009239,203965
57,18/04/2024,28.572,-0.041123,197998
16,2024-03-31,59.0437,0.003039,-60706
93,2024-01-31,17.0164,0.01797,887315
122,2024-01-16,24.3808,-0.030456,678037
131,2024-05-03,41.915,-0.017008,194808
182,2024-03-07,57.9511,0.025959,261630
109,2024-05-06,11.9621,0.005514,530254
24,2024-04-16,61.5434,0.029321,159243
22,2024-04-10,84.9706,-0.021586,727166
11,2024-02-08,19.2496,-0.043293,617717
57,2024-01-14,29.9393,0.004764,896958
136,2024-03-30,21.5558,-0.003583,731493
197,2024-01-18,13.2224,-0.006582,552103
109,2024-04-22,11.5595,-0.028326,874852
181,20/02/2024,50.3596,0.006465,207315
190,2024-03-13,79.9691,-0.008905,745652
51,2024-03-17,14.7387,-0.003084,942662
145,2024-02-08,13.7808,0.001377,914905
46,2024-04-10,18.1538,0.062897,308416
118,2024-04-21,26.2115,0.03195,430307
110,2024-04-13,18.2136,0.001154,799983
126,2024-03-05,87.1972,0.012411,562221
22,2024-04-23,8869.9875,0.021356,520913
188,2024-01-18,44.2587,0.010116,49195
56,2024-01-24,71.5366,0.005503,336457
145,2024-05-20,13.7632,0.000104,705431
117,27/02/2024,86.6184,0.008607,398557
49,2024-05-03,48.2984,-0.023641,339404
136,2024-05-27,22.1247,0.022718,296658
200,08/02/2024,21.2362,0.014758,730271
40,2024-04-24,90.5226,0.027866,843380
162,2024-04-22,97.2133,0.050528,750656
2,2024-02-28,46.6653,-0.020259,648324
107,2024-03-27,14.6062,-0.035457,70944
47,2024-03-16,93.6566,-0.028874,322940
196,2024-05-22,91.1278,0.010988,474466
30,2024-02-18,83.5142,0.024862,54537
152,2024-02-28,24.6055,-0.009557,977559
83,2024-01-05,57.7705,-0.023473,552220
142,2024-04-22,39.8365,-0.022047,332203
136,2024-02-03,22.2915,0.030427,812642
63,2024-05-17,54.5295,0.01237,15673
105,06/01/2024,85.6214,0.009176,-126659
180,2024-02-13,31.4567,-0.019663,989100
56,2024-05-21,67.9587,-0.044787,150414
136,2024-01-26,22.0696,0.020169,322572
125,2024-01-16,44.9741,-0.00327,-542708
158,2024-05-14,46.3603,0.005719,211561
91,2024-01-31,78.714,-0.005812,361847
80,2024-03-10,69.4582,-0.020288,205985
60,2024-01-24,57.2939,-0.005277,709741
120,2024-01-16,33.0872,-0.017792,463726
23,2024-02-07,59.9066,0.022126,383235
86,2024-04-08,65.9476,0.027611,562849
103,2024-04-10,71.5311,0.001869,521709
191,2024-05-23,96.8246,-0.025579,677936
174,2024-03-31,37.7153,0.015546,34413
13,2024-01-06,27.4585,0.026864,791202
154,30/04/2024,15.5059,-0.048777,202814
102,2024-03-12,64.3115,0.009414,886991
154,2024-05-15,16.441,0.008584,876337
61,2024-05-13,64.9931,0.032761,996167
167,2024-03-30,48.5075,-0.012381,852805
172,2024-02-24,56.8138,0.022655,538041
75,2024-05-05,91.7979,0.000336,73832
84,2024-05-21,59.5771,0.004245,686485
100,2024-01-12,93.8349,0.009394,283960
92,2024-05-03,24.6635,-0.004815,250019
199,2024-02-20,76.9696,-0.005656,354848
172,2024-05-07,56.8489,0.023287,681278
105,2024-05-18,88.335,0.041159,895096
112,2024-04-06,94.8137,-0.00302,880124
172,2024-04-12,55.5452,-0.000178,861669
88,2024-04-09,39.3588,-0.016863,22757
1,2024-02-02,31.1281,-0.020158,479845
179,2024-03-14,49.712,-0.028938,164807
89,2024-05-24,91.5051,-0.014997,552660
199,2024-01-13,78.4091,0.01294,335556
142,2024-01-20,40.076,-0.016167,623193
184,2024-01-20,52.1254,-0.001329,218968
9,2024-04-06,68.404,0.018744,381027
32,2024-04-01,20.9991,-0.03852,262593
98,2024-02-26,66.1642,-0.01445,967198
176,2024-04-14,67.6993,-0.045527,172398
80,16/04/2024,68.4655,-0.03429,10051
36,2024-01-26,82.7671,-0.019387,576658
182,2024-01-10,55.8766,-0.010768,509211
174,2024-04-30,36.5452,-0.015961,602239
154,2024-01-26,15.8754,-0.026113,714127
52,2024-02-05,34.2688,0.012609,769726
127,2024-01-20,79.9743,0.010541,169245
123,2024-05-25,34.5698,-0.009978,251080
83,2024-02-27,59.213,0.00091,301496
192,2024-04-21,59.0735,0.013418,992228
163,2024-05-24,17.5076,0.009571,956274
27,2024-04-25,18.4362,0.015235,597411
86,2024-04-15,64.4868,0.004849,571634
184,2024-04-05,52.4106,0.004134,928430
57,2024-04-20,30.4923,0.023324,537295
56,2024-04-09,68.4047,-0.038518,640048
97,2024-04-30,35.5654,-0.006601,172551
69,2024-02-08,38.2022,-0.062398,650330
132,2024-02-05,2034.7216,0.022835,-7505
50,2024-05-06,56.3621,0.005561,379806
28,2024-04-08,69.9541,0.010068,242784
59,2024-05-14,26.5502,-0.043737,132011
88,2024-04-04,40.7347,0.017506,525089
18,2024-01-08,90.1686,-0.002332,73959
123,2024-02-24,35.8457,0.026563,334965
75,2024-05-21,92.4813,0.007784,392946
31,05/05/2024,66.5242,0.012463,468685
114,2024-04-30,85.9629,0.003267,618173
133,2024-04-30,95.4196,-0.021545,-616122
10,2024-02-09,37.6181,0.007377,806548
74,2024-02-09,17.3692,0.017728,-13607
24,2024-03-15,58.3782,-0.023618,876157
67,2024-03-08,76.9801,-0.00529,765757
54,2024-04-29,68.5608,0.061154,415091
170,2024-04-21,9201.3293,0.021985,856429
10,2024-01-30,37.5151,0.004617,369510
98,2024-02-20,69.1252,0.029656,233742
87,21/03/2024,85.3804,-0.003101,901191
105,2024-03-19,8487.7659,0.000409,681482
88,2024-02-24,39.459,-0.01436,324194
99,2024-03-15,54.6892,0.018313,717220
4,2024-05-07,24.7058,0.002607,834848
183,2024-01-09,36.793,-0.03409,283114
163,2024-04-22,17.517,0.010116,365447
28,2024-03-01,66.8741,-0.034404,854097
53,2024-04-30,4530.6298,0.005317,181957
173,11/05/2024,49.7202,-0.005455,145164
170,2024-04-29,90.422,0.004311,527543
49,2024-04-02,49.3083,-0.003227,275455
34,2024-05-26,49.6963,-0.002306,14932
46,2024-03-09,1744.8901,0.021623,294999
33,2024-04-11,17.7759,-0.017766,768703
158,2024-04-17,45.44,-0.014245,931643
44,2024-03-28,23.4456,0.029496,717661
171,2024-05-19,23.7462,0.0062,562502
14,2024-05-01,25.762,-0.00396,68382
1,2024-04-18,31.6357,-0.004177,567659
61,20/01/2024,64.6342,0.02706,103393
65,2024-01-10,47.7365,-0.003793,91489
188,2024-04-02,43.5865,-0.005225,985470
190,2024-03-15,80.2021,-0.006018,369493
45,2024-05-17,8096.8585,-0.0177,206238
62,2024-02-05,43.6936,0.011802,994436
22,2024-02-25,86.1199,-0.008352,235835
175,07/04/2024,45.3713,0.02332,844491
110,2024-04-28,18.3773,0.010152,250795
158,2024-03-19,4673.8914,0.013934,81878
38,2024-03-29,90.5785,-0.031005,399508
172,2024-04-23,54.0412,-0.027251,665813
198,2024-04-26,86.9619,-0.017934,565068
121,2024-03-07,49.3723,-0.01524,432566
92,2024-03-27,25.5635,0.031499,745229
56,29/01/2024,69.5735,-0.022089,149229
40,2024-03-17,87.4321,-0.007226,1200
80,2024-02-19,70.2793,-0.008707,535798
198,2024-04-09,91.0543,0.028282,963523
60,2024-01-14,57.5102,-0.00152,972176
63,2024-01-10,54.766,0.01676,949637
43,2024-02-22,27.4177,0.031761,343815
90,2024-03-31,24.5086,0.035331,743171
60,2024-04-09,54.9464,-0.046033,916257
120,2024-02-14,33.14,-0.016226,514845
93,2024-02-22,16.1501,-0.033858,415673
145,2024-02-05,13.5351,-0.016471,643855
163,2024-05-06,16.8146,-0.03039,367685
80,2024-01-23,70.1608,-0.010378,696774
103,2024-02-14,72.9211,0.021338,839204
128,09/04/2024,22.8072,-0.003523,485595
52,2024-05-13,33.5546,-0.008493,762806
111,2024-03-22,17.075,-0.015974,34974
83,2024-01-25,58.9032,-0.004327,131088
130,2024-01-20,27.6281,-0.004606,789942
144,2024-02-01,31.3371,0.001365,273542
115,2024-01-04,0.0001,0.021454,749897
61,2024-01-30,64.2903,0.021594,955067
125,2024-04-30,54.9042,0.216805,441370
82,2024-04-25,63.2415,0.019927,46299
48,2024-02-20,66.9233,0.010239,451453
151,2024-05-10,71.6026,-0.008232,725333
148,2024-03-15,46.6172,-0.006926,920221
60,2024-02-16,58.7024,0.019178,606356
123,2024-05-18,35.7149,0.022818,426994
75,09/04/2024,90.171,-0.017393,864074
173,2024-02-16,49.9388,-0.001082,77559
35,2024-01-28,53.935,0.004302,174672
142,2024-04-20,41.1447,0.01007,-69966
36,2024-02-08,88.7887,0.051956,258283
106,2024-02-10,41.156,0.018601,-342428
74,2024-05-13,17.3669,0.01759,305283
16,14/01/2024,60.3138,0.024616,51781
176,2024-01-04,72.79,0.026245,137088
130,2024-03-07,28.0707,0.01134,243235
75,2024-01-05,93.1249,0.014797,366969
150,2024-03-05,26.8489,0.023232,542506
56,2024-03-07,70.6583,-0.006841,74772
128,2024-03-16,23.113,0.009836,443513
143,2024-03-05,89.178,0.019562,151125
140,2024-03-12,45.2536,-0.026672,837184
56,2024-01-06,0.0001,0.025549,-869518
23,2024-02-16,58.3619,-0.004229,467783
74,2024-01-29,16.8906,-0.010318,203826
193,2024-04-09,14.885,0.044124,612513
31,2024-01-14,6474.7335,-0.01458,671783
137,2024-05-26,52.4613,-0.020285,785456
185,2024-02-29,48.1938,-0.009014,362966
74,2024-04-25,1687.1439,-0.011438,343906
193,2024-05-28,14.8284,0.04015,933023
131,2024-01-29,41.5162,-0.026361,259334
141,2024-02-17,82.9717,-0.033423,920635
158,2024-03-07,46.2839,0.004063,178449
85,2024-03-15,7143.4305,-0.009734,331230
72,2024-01-01,45.3546,0.038269,793294
192,2024-03-02,59.4834,0.020449,867279
200,2024-03-16,20.6701,-0.01229,913962
57,2024-05-11,30.3523,0.018625,257256
159,2024-01-12,71.5888,-0.01593,330006
37,2024-04-20,86.588,0.013695,581165
78,2024-01-16,30.9859,0.037266,10071
14,2024-01-30,25.7697,-0.003665,217101
38,2024-01-24,92.6209,-0.009156,263302
95,2024-01-26,11.871,0.023082,566604
150,2024-02-10,25.5058,-0.027954,456497
73,2024-05-18,70.893,-0.025047,-695438
155,2024-05-22,42.4095,0.008913,55474
100,2024-05-29,95.1282,0.023306,327644
200,2024-03-20,21.203,0.013172,-631418
172,2024-05-26,55.775,0.003958,-669983
95,2024-05-28,11.588,-0.001308,242340
134,2024-04-26,23.4946,0.008302,137127
80,2024-01-12,73.4661,0.036243,621907
123,2024-01-24,34.8277,-0.00259,535269
190,2024-03-19,80.0161,-0.008323,-815703
141,2024-02-21,87.1801,0.015603,227709
123,12/05/2024,33.9239,-0.028475,940337
58,2024-05-03,8795.5745,0.009803,428276
119,2024-03-12,43.6417,-0.018501,405367
89,2024-03-08,91.3869,-0.01627,997063
158,2024-04-18,46.1111,0.000313,607812
109,2024-04-21,11.8112,-0.007167,347803
27,2024-01-04,18.0384,-0.006666,349957
35,2024-04-25,54.7284,0.019075,628936
49,2024-02-19,49.725,0.005196,600758
97,2024-04-23,3489.7833,-0.025249,635094
70,2024-02-23,84.2663,0.03276,207220
7,2024-05-12,26.9187,0.004271,292053
71,2024-04-06,24.6147,-0.00572,892185
33,22/01/2024,17.9401,-0.008694,382426
179,2024-02-09,52.8337,0.032042,74690
46,2024-02-25,17.2754,0.011467,726943
69,2024-03-16,41.4521,0.017363,-62708
110,2024-01-04,17.7358,-0.02511,443969
89,2024-01-14,93.9997,0.011856,934405
118,2024-05-09,26.4531,0.041459,707406
78,2024-02-23,31.1337,0.042215,998233
168,2024-05-20,55.9536,0.006206,4624
66,2024-02-15,82.517,0.013311,243569
127,2024-05-01,81.7982,0.033588,907918
46,2024-02-26,17.6118,0.031161,153808
130,2024-01-04,26.6783,-0.038824,223287
195,2024-02-12,57.9899,-0.015558,645310
120,2024-03-27,33.7265,0.001185,620853
87,2024-04-15,83.5173,-0.024855,117037
88,2024-04-24,40.5088,0.011864,31623
51,2024-05-08,14.5972,-0.012657,194746
85,2024-02-22,0.0001,0.00821,117342
86,2024-01-19,64.6146,0.00684,619299
92,2024-04-22,27.0194,0.090244,889931
153,2024-04-19,95.27,-0.001973,683932
163,2024-03-27,17.9463,0.03487,82060
3,2024-05-12,45.6202,0.007647,466675
122,2024-02-26,2496.5524,-0.007203,592768
147,2024-04-06,38.3038,-0.017568,374514
120,16/03/2024,33.1316,-0.016473,764518
150,2024-04-07,24.7486,-0.056812,376805
180,27/05/2024,33.87,0.055547,942381
128,2024-02-28,22.7742,-0.004966,221106
94,2024-03-11,73.818,0.035946,31605
194,2024-05-17,71.7428,0.012778,207570
145,2024-04-21,1307.1237,-0.050181,495572
193,2024-05-24,14.2259,-0.002112,210558
61,2024-03-02,63.0703,0.002208,438208
114,02/02/2024,84.5189,-0.013585,579555
101,2024-01-08,71.2621,0.017542,50000
13,11/05/2024,26.6509,-0.003338,478605
95,2024-04-09,11.4804,-0.010579,457592
186,2024-03-04,99.4737,-0.004775,44670
115,10/02/2024,34.1352,-0.007463,113664
158,2024-03-02,46.9641,0.018818,252344
70,2024-05-20,84.4156,0.034591,434758
74,2024-04-16,17.9695,0.052902,761552
125,2024-02-14,44.2744,-0.018775,195987
88,2024-01-31,38.7383,-0.03236,390813
65,2024-01-12,48.1392,0.004612,326849
177,2024-03-03,4684.9541,0.012778,194005
48,2024-01-12,66.0139,-0.003488,155705
108,2024-05-05,81.52,0.002177,255268
95,2024-03-13,11.8116,0.017958,559254
38,2024-02-15,93.3225,-0.00165,-891553
1,2024-04-10,30.9456,-0.0259,759774
86,2024-04-22,64.5269,0.005473,834423
137,01/03/2024,52.6187,-0.017346,565994
96,2024-01-02,90.9121,-0.012274,370389
79,2024-03-28,58.8094,-0.016273,286461
36,2024-05-06,83.5408,-0.01022,487690
101,2024-05-09,71.3464,0.018745,63281
28,2024-02-19,69.3695,0.001627,66009
28,2024-01-14,67.4258,-0.026438,476303
113,2024-02-28,25.1031,-0.026694,621988
126,2024-02-29,84.7831,-0.015618,747963
73,2024-04-11,72.2388,-0.006539,194364
191,2024-05-18,96.8365,-0.025459,-294534
182,2024-05-08,56.0475,-0.007743,344902
200,2024-03-05,21.7612,0.039844,304819
156,24/05/2024,60.0745,-0.019238,180116
66,2024-02-21,80.9786,-0.00558,265728
121,25/02/2024,51.3691,0.024588,244940
104,2024-03-02,59.1822,-0.002519,884912
45,2024-05-23,80.595,-0.022233,154262
156,2024-05-29,60.8931,-0.005874,945838
173,2024-02-27,50.0354,0.00085,611725
103,2024-02-15,70.8034,-0.008323,828569
200,2024-01-09,21.611,0.032668,350848
130,2024-03-21,27.6979,-0.00209,192042
166,2024-01-31,50.091,-0.007272,220527
194,2024-03-17,70.7213,-0.001642,633103
122,2024-05-12,25.0921,-0.002171,756345
86,09/05/2024,6258.1128,-0.024846,939846
59,03/02/2024,28.0785,0.011306,-159610
148,2024-03-30,47.8312,0.018936,727937
58,2024-02-09,85.4957,-0.018441,832635
26,2024-01-12,25.7932,-0.252253,60763
81,18/01/2024,24.5988,0.031702,564756
108,2024-04-01,82.3866,0.01283,145125
200,2024-04-12,2129.0977,0.017376,77718
89,06/03/2024,96.4257,0.037971,540577
38,26/05/2024,95.5855,0.022558,261645
40,2024-01-29,89.9954,0.02188,667195
87,2024-01-18,85.7282,0.000959,510476
65,2024-05-20,48.0149,0.002017,570016
171,2024-05-05,23.4623,-0.005831,789301
63,2024-03-09,52.9432,-0.017082,580039
198,2024-03-23,89.5602,0.011408,10198
194,2024-05-22,0.0001,0.01067,130597
52,2024-03-22,33.8405,-4.4e-05,779558
164,2024-05-09,84.4409,-0.024745,202247
64,2024-04-13,8394.5092,0.0032,627340
72,2024-05-05,44.0761,0.009001,985491
31,2024-04-15,67.4902,0.027164,-3315
76,2024-02-11,34.375,-0.02416,308099
21,2024-01-15,41.0734,0.05434,19813
121,2024-01-20,50.3021,0.003305,235016
29,2024-01-12,0.0001,0.061077,783424
71,2024-04-03,25.1788,0.017068,919338
31,2024-03-30,65.9171,0.003223,100202
14,2024-05-28,26.5746,0.027457,657050
172,2024-03-16,0.0001,-0.003534,366929
29,2024-03-24,24.4303,-0.009106,250671
40,2024-02-28,86.9596,-0.012591,387753
154,2024-02-21,16.5532,0.015468,308070
73,2024-03-08,70.8829,-0.025186,988040
139,2024-02-21,33.4508,-0.023461,812495
9,2024-01-17,67.4763,0.004927,79548
65,2024-02-03,48.346,0.008927,233821
141,2024-03-27,87.0794,0.014429,266199
120,2024-04-16,33.8576,0.005077,621587
53,2024-05-04,44.3791,-0.015257,571231
151,2024-03-09,70.7204,-0.02045,68902
121,2024-02-05,48.6807,-0.029035,961541
186,2024-04-26,100.3631,0.004123,575538
21,2024-04-23,4089.2006,0.049685,107084
92,2024-03-22,2558.7798,0.03248,109200
57,2024-05-07,29.947,0.005022,641806
147,25/02/2024,36.2171,-0.071088,730288
169,2024-01-21,48.1753,-0.014107,995978
33,2024-04-29,18.0501,-0.002617,324334
86,01/05/2024,64.7423,0.00883,582028
6,2024-03-24,92.8439,-0.002865,376653
5,2024-03-13,8361.7166,0.033032,351695
32,2024-04-05,2106.8922,-0.035324,709629
40,2024-01-02,89.0651,0.011316,222937
150,2024-03-03,27.3295,0.041551,869566
152,2024-01-09,25.2043,0.014548,71171
43,2024-05-20,25.34,-0.046425,482468
175,2024-01-19,64.2398,0.448887,923103
91,2024-02-19,80.6319,0.018412,158331
143,2024-01-13,86.1338,-0.015242,597199
173,2024-03-04,51.2228,0.024601,729505
149,2024-03-03,64.7435,-0.004661,210628
48,2024-03-21,6845.1968,0.033315,909849
93,2024-03-13,16.4883,-0.013621,379235
65,2024-05-07,47.6325,-0.005963,707010
147,2024-03-11,38.3309,-0.016873,967371
81,2024-02-24,23.7774,-0.002746,512218
163,2024-01-05,17.5468,0.011836,89729
22,2024-02-13,87.064,0.002519,618074
140,2024-04-17,47.0752,0.012506,229345
100,2024-04-02,90.8615,-0.022592,582366
190,2024-03-14,81.1047,0.005169,50170
189,2024-02-29,54.0484,-0.020117,472190
130,2024-02-09,27.2392,-0.018616,371125
194,2024-04-09,71.5835,0.01053,442638
88,2024-03-27,41.1342,0.027485,687769
126,2024-04-27,83.7923,-0.027121,682448
53,2024-02-14,4461.0592,-0.01012,236081
162,2024-03-13,94.2612,0.018627,724008
64,2024-03-11,86.6524,0.035554,-142370
63,2024-01-18,53.0002,-0.016024,-948703
19,2024-01-22,90.3119,-0.005076,322092
184,22/02/2024,53.8859,0.0324,271837
195,2024-01-01,58.8411,-0.001109,271060
90,2024-03-19,22.8099,-0.036427,16630
105,10/01/2024,83.8637,-0.011541,580049
33,2024-05-06,17.7507,-0.019157,300906
187,2024-05-26,83.6551,0.007951,503609
103,2024-01-05,72.0892,0.009686,289533
6,2024-01-13,91.9547,-0.012414,735889
188,2024-04-23,43.9896,0.003974,-860629
164,2024-04-19,89.3944,0.032467,447222
86,2024-02-17,62.7235,-0.022628,231211
75,2024-02-11,89.2386,-0.027553,507030
42,2024-05-16,16.9373,-0.000491,194137
38,2024-05-09,94.9962,0.016254,782166
168,2024-03-10,53.8926,-0.030855,250105
56,2024-03-15,69.4595,-0.023692,317111
200,2024-03-17,21.1883,0.012469,343708
167,2024-04-19,50.4149,0.026453,694363
7,2024-04-11,26.5119,-0.010906,31294
155,2024-05-10,40.5182,-0.036082,297845
54,2024-01-08,67.2633,0.041072,374712
27,2024-04-01,18.0165,-0.007875,586892
96,2024-04-15,89.347,-0.029278,987309
147,2024-02-04,39.1049,0.00298,111675
198,2024-02-29,90.5325,0.022389,-41123
154,2024-04-03,16.2369,-0.003934,278377
189,2024-03-11,55.289,0.002374,709918
151,2024-02-12,73.7698,0.021787,286787
95,2024-03-08,11.3379,-0.022861,621092
120,2024-02-17,34.3111,0.018538,281338
177,2024-02-04,46.4593,0.004341,224956
6,2024-03-23,96.037,0.031429,911630
6,2024-01-12,93.7206,0.006551,504638
148,2024-03-21,47.418,0.010133,617146
109,2024-03-17,12.1693,0.022933,145528
83,2024-03-17,59.8169,0.011119,563453
103,19/05/2024,71.5399,0.001993,691503
97,2024-05-03,36.7158,0.02553,778513
196,2024-04-23,89.9775,-0.001774,288413
137,2024-04-17,53.904,0.006658,729780
95,2024-02-14,11.571,-0.002777,51448
102,2024-03-08,64.1221,0.006441,-547226
90,2024-03-10,23.997,0.013718,979647
2,11/01/2024,49.8711,0.047048,808115
58,2024-05-15,84.1928,-0.033399,632993
5,2024-05-13,80.4399,-0.006222,553417
149,2024-03-16,64.2528,-0.012205,751147
147,2024-05-14,39.7216,0.018796,533263
82,2024-03-31,61.8235,-0.002943,51789
161,2024-02-01,55.5498,-0.01031,189701
172,2024-03-13,56.4248,0.015654,444511
127,2024-01-31,7808.0793,-0.013384,883876
42,2024-01-26,16.8216,-0.007318,49207
95,2024-02-02,11.6996,0.00831,609805
154,2024-03-08,16.4554,0.009469,176374
141,2024-01-06,84.7811,-0.012345,301214
78,2024-04-17,30.2442,0.012439,810581
25,2024-03-15,14.1292,-0.019118,308696
96,2024-03-17,87.4749,-0.049618,94407
188,2024-02-02,4272.4705,-0.024894,724886
114,2024-03-24,0.0001,0.010143,172433
4,2024-01-14,25.7874,0.046502,377914
75,12/04/2024,93.2,0.015616,852656
153,2024-05-15,93.7375,-0.018027,156743
151,2024-05-26,75.8629,0.050779,-353384
146,10/04/2024,48.7089,-0.035922,370522
46,2024-03-29,16.8867,-0.011295,775385
100,2024-02-07,92.5661,-0.004255,766636
168,2024-03-24,56.8781,0.022832,491174
159,2024-04-05,76.0029,0.044748,206669
155,2024-03-21,42.4188,0.009132,324727
162,2024-03-03,91.635,-0.009753,788271
35,2024-05-22,53.167,-0.009998,187395
79,2024-01-23,59.5177,-0.004426,892554
76,2024-04-03,34.812,-0.011757,30005
40,2024-02-09,87.2143,-0.009699,903550
113,2024-03-02,26.2329,0.017111,451034
120,2024-02-18,34.6467,0.028501,59552
152,2024-01-28,24.7564,-0.003482,676551
164,2024-02-27,8869.4243,0.02438,346518
124,2024-01-29,20.0694,0.00858,518753
177,2024-03-23,47.0261,0.016594,121797
29,2024-02-16,25.8283,0.047595,351747
169,2024-05-24,47.3981,-0.030012,274043
57,2024-03-19,29.9906,0.006485,711764
148,2024-02-12,46.0562,-0.018877,562629
121,2024-03-13,47.9191,-0.044225,832958
97,2024-03-31,35.4162,-0.010769,908004
97,2024-04-22,35.012,-0.022059,101476
23,2024-02-08,58.3758,-0.003992,451469
55,2024-02-11,87.2246,-0.034115,16527
148,2024-02-26,60.0703,0.279662,580239
47,2024-05-05,9583.3789,-0.006298,241445
89,2024-03-20,93.053,0.001665,385332
79,2024-02-15,61.3005,0.025396,850098
79,2024-04-11,59.9794,0.003298,958180
199,2024-03-23,76.8614,-0.007055,485772
150,2024-04-30,25.3621,-0.033429,614706
75,2024-03-16,87.3636,-0.047985,637558
139,2024-01-15,34.1785,-0.002218,566040
30,2024-01-14,82.594,0.01357,379632
142,2024-02-27,40.908,0.004258,278774
51,2024-05-12,14.6088,-0.01187,254994
176,2024-01-05,72.303,0.019379,-158549
196,2024-03-01,88.3325,-0.020023,717822
199,2024-03-24,77.9791,0.007385,527564
166,2024-01-29,53.7539,0.06532,855873
165,2024-05-07,58.4086,0.020198,941386
50,2024-05-10,56.6777,0.011191,842163
108,2024-05-18,83.5479,0.027107,257546
125,30/03/2024,45.7466,0.013851,478366
191,2024-02-15,99.4922,0.001267,147900
194,2024-04-20,68.9011,-0.027337,176855
63,2024-04-30,53.4,-0.008601,22746
70,2024-05-29,81.8115,0.002675,361593
132,2024-05-01,19.672,-0.011109,441341
74,2024-04-13,16.4941,-0.033548,162515
187,28/03/2024,82.6843,-0.003746,141790
121,2024-01-29,50.0566,-0.001591,475084
77,2024-05-13,45.8292,-0.018205,215684
54,2024-04-13,61.2187,-0.052484,-216615
135,2024-05-27,35.3559,-0.00265,251375
24,2024-03-27,0.0001,-0.056474,295410
57,2024-03-18,30.5407,0.024945,684463
20,2024-05-03,52.6913,-0.032986,134093
51,2024-05-23,14.5009,-0.019173,824445
12,2024-01-10,69.4552,0.021701,829368
177,2024-01-25,4671.196,0.009804,255922
84,2024-04-27,58.8569,-0.007894,536230
25,2024-05-21,14.544,0.009677,550198
1,2024-04-09,32.8046,0.032618,535653
78,2024-01-22,27.7936,-0.069597,444578
97,2024-03-19,36.2582,0.012749,506216
101,2024-01-10,70.8793,0.012075,49702
86,2024-01-08,63.581,-0.009265,243460
115,2024-01-12,34.2335,-0.004604,-224787
68,2024-05-14,35.6817,0.023349,32865
130,2024-04-20,27.6812,-0.002693,305575
49,2024-01-22,51.3447,0.037938,249846
74,2024-05-12,17.1035,0.002156,170297
200,01/05/2024,20.9144,-0.000618,480145
197,2024-03-26,13.866,0.041771,965434
88,2024-05-08,40.5187,0.012112,937645
